asin,product_name,category,category_encoded,marketplace_region,region_encoded,price,cost,sourcing_cost,monthly_sales,monthly_revenue,monthly_profit,margin_pct,rating,num_reviews,competition,listing_score,fulfillment_type,is_winner,is_profitable,product_url,image_url
B08K9PX15C,Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker with RGB Lights,Consumer Electronics,0,UAE,4,37.57,11.68,11.68,175,6574.75,183.75,2.8,4.0,7352,4,8,Amazon FBA,0,0,https://www.amazon.in/Zebronics-Wonderbar-Powered-Computer-Speaker/dp/B08K9PX15C/ref=sr_1_285?qid=1672903008&s=computers&sr=1-285,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31ikDjsSOML._SX300_SY300_QL70_FMwebp_.jpg
B083RD1J99,HP Wired Mouse 100 with 1600 DPI Optical Sensor; USB Plug-and -Play;ambidextrous Design...,Consumer Electronics,0,IN,0,328.0,115.79,115.79,106,34768.0,1228.54,3.5,4.1,3441,3,7,Amazon FBA,0,0,https://www.amazon.in/HP-Wired-Mouse-100-6VY96AA/dp/B083RD1J99/ref=sr_1_286?qid=1672903008&s=computers&sr=1-286,https://m.media-amazon.com/images/I/214VmJYxx9L._SX300_SY300_QL70_FMwebp_.jpg
B09Z7YGV3R,Anjaney Enterprise Smart Multipurpose Foldable Laptop Table with Cup Holder; Study Tabl...,Consumer Electronics,0,US,1,4.99,1.25,1.25,15,74.85,15.45,20.6,4.0,93,4,7,Amazon FBA,0,0,https://www.amazon.in/Anjaney-Enterprise-Multipurpose-Breakfast-Ergonomic/dp/B09Z7YGV3R/ref=sr_1_287?qid=1672903008&s=computers&sr=1-287,https://m.media-amazon.com/images/I/51ucu0nCeSL._SX300_SY300_QL70_FMwebp_.jpg
B00N3XLDW0,ENVIE ECR-20 Charger for AA & AAA Rechargeable Batteries,Consumer Electronics,0,EU,2,4.99,1.06,1.06,406,2025.94,292.32,14.4,3.8,40895,3,7,Amazon FBA,0,0,https://www.amazon.in/ENVIE-ECR-20-Charger-Rechargeable-Batteries/dp/B00N3XLDW0/ref=sr_1_288?qid=1672903008&s=computers&sr=1-288,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31Dj+5AQcJL._SY300_SX300_.jpg
B07Z53L5QL,"ProElite Faux Leather Smart Flip Case Cover for Apple iPad 10.2"" 9th Gen (2021) / 8th G...",Consumer Electronics,0,UK,3,5.23,1.29,1.29,222,1161.06,117.66,10.1,4.3,11006,3,8,Amazon FBA,0,0,https://www.amazon.in/ProElite-Smart-Generation-Stylus-Translucent/dp/B07Z53L5QL/ref=sr_1_289?qid=1672903010&s=computers&sr=1-289,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31bMTTJF1xL._SY300_SX300_QL70_FMwebp_.jpg
B00P93X0VO,Classmate Pulse 6 Subject Notebook - Unruled; 300 Pages; Spiral Binding; 240mm*180mm,Consumer Electronics,0,UAE,4,18.0,4.92,4.92,141,2538.0,400.44,15.8,4.2,8938,3,9,Amazon FBA,1,1,https://www.amazon.in/Classmate-Pulse-Spiral-Notebook-Unruled/dp/B00P93X0VO/ref=sr_1_290?qid=1672903010&s=computers&sr=1-290,https://m.media-amazon.com/images/I/51LTAUNKg9L._SX300_SY300_QL70_FMwebp_.jpg
B07SBGFDX9,Pentonic Multicolor Ball Point Pen; Pack of 10,Consumer Electronics,0,IN,0,149.0,32.45,32.45,104,15496.0,3273.92,21.1,4.1,4308,3,7,Amazon FBA,1,1,https://www.amazon.in/Linc-Ball-Point-Pentonic-Multicolor/dp/B07SBGFDX9/ref=sr_1_291?qid=1672903010&s=computers&sr=1-291,https://m.media-amazon.com/images/I/410DCX0vt4L._SX300_SY300_QL70_FMwebp_.jpg
B09C6HWG18,Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable; 3.9 Feet (1.2M)...,Consumer Electronics,0,US,1,11.69,4.04,4.04,33,385.77,-59.4,-15.4,4.2,462,3,8,Amazon FBA,0,0,https://www.amazon.in/DURACELL-Type-C-braided-Charge-Cable/dp/B09C6HWG18/ref=sr_1_292?qid=1672903010&s=computers&sr=1-292,https://m.media-amazon.com/images/I/41v5BQZzfAL._SX300_SY300_QL70_FMwebp_.jpg
B00NH11KIK,AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer; Printer- 6 Feet ...,Consumer Electronics,0,EU,2,4.99,0.96,0.96,698,3483.02,453.7,13.0,4.5,107686,3,9,Amazon FBA,0,0,https://www.amazon.in/AmazonBasics-USB-2-0-Cable-Male/dp/B00NH11KIK/ref=sr_1_293?qid=1672903010&s=computers&sr=1-293,https://m.media-amazon.com/images/I/4101vlzySzL._SY300_SX300_QL70_FMwebp_.jpg
B07X2L5Z8C,Logitech Pebble M350 Wireless Mouse with Bluetooth or USB - Silent; Slim Computer Mouse...,Consumer Electronics,0,UK,3,14.19,4.6,4.6,165,2341.35,-163.35,-7.0,4.6,10652,4,10,Amazon FBA,0,0,https://www.amazon.in/Logitech-Pebble-M350-Wireless-Bluetooth/dp/B07X2L5Z8C/ref=sr_1_295?qid=1672903010&s=computers&sr=1-295,https://m.media-amazon.com/images/I/31DstM4dQ8L._SX300_SY300_QL70_FMwebp_.jpg
B00VA7YYUO,Apsara Platinum Pencils Value Pack - Pack of 20,Home & Kitchen,1,UAE,4,18.0,4.41,4.41,107,1926.0,303.88,15.8,4.3,5036,3,9,Amazon FBA,1,1,https://www.amazon.in/Apsara-Platinum-Pencils-Value-Pack/dp/B00VA7YYUO/ref=sr_1_296?qid=1672903010&s=computers&sr=1-296,https://m.media-amazon.com/images/I/41q7jfLMl3L._SY300_SX300_QL70_FMwebp_.jpg
B07L9FW9GF,Zebronics Zeb-Power Wired USB Mouse; 3-Button; 1200 DPI Optical Sensor; Plug & Play; fo...,Consumer Electronics,0,IN,0,149.0,35.49,35.49,111,16539.0,2932.62,17.7,4.0,5057,2,8,Amazon FBA,1,1,https://www.amazon.in/Zebronics-Zeb-Power-Wired-Mouse-Black/dp/B07L9FW9GF/ref=sr_1_297?qid=1672903010&s=computers&sr=1-297,https://m.media-amazon.com/images/I/31aJNyKmGHL._SX300_SY300_QL70_FMwebp_.jpg
B08D64C9FN,Ant Esports GM320 RGB Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 DPI,Consumer Electronics,0,US,1,6.93,1.36,1.36,145,1004.85,348.0,34.6,4.2,8537,1,8,Amazon FBA,1,1,https://www.amazon.in/Ant-Esports-GM320-Programmable-Comfortable/dp/B08D64C9FN/ref=sr_1_298?qid=1672903010&s=computers&sr=1-298,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31MDFikz-wL._SX300_SY300_QL70_FMwebp_.jpg
B07XJYYH7L,Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone; Ios And ...,Consumer Electronics,0,EU,2,4.99,1.2,1.2,148,738.52,62.16,8.4,3.3,9792,2,7,Amazon FBA,0,0,https://www.amazon.in/WeCool-Braided-Multifunction-Charging-Android/dp/B07XJYYH7L/ref=sr_1_299?qid=1672903010&s=computers&sr=1-299,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41CnR1WhD3L._SX300_SY300_QL70_FMwebp_.jpg
B00LOD70SC,Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),Consumer Electronics,0,UK,3,4.5,1.05,1.05,89,400.5,31.15,7.8,4.3,2450,4,8,Amazon FBA,0,0,https://www.amazon.in/Pilot-Liquid-Roller-Ball-Black/dp/B00LOD70SC/ref=sr_1_300?qid=1672903010&s=computers&sr=1-300,https://m.media-amazon.com/images/I/31pJvN8OkSL._SX300_SY300_QL70_FMwebp_.jpg
B09X76VL5L,boAt Airdopes 191G True Wireless Earbuds with ENx™ Tech Equipped Quad Mics; Beast™ Mode...,Consumer Electronics,0,UAE,4,70.75,21.91,21.91,30,2122.5,519.3,24.5,3.7,676,3,7,Amazon FBA,0,0,https://www.amazon.in/boAt-Airdopes-191G-Wireless-Appealing/dp/B09X76VL5L/ref=sr_1_301?qid=1672903010&s=computers&sr=1-301,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41akwKtryWL._SX300_SY300_QL70_FMwebp_.jpg
B091JF2TFD,Boult Audio BassBuds Oak in-Ear Wired Earphones with 10mm Extra Bass Driver and HD Soun...,Consumer Electronics,0,IN,0,499.0,143.74,143.74,58,28942.0,4233.42,14.6,3.9,1173,3,8,Amazon FBA,0,0,https://www.amazon.in/Boult-Audio-BassBuds-Oak-Earphones/dp/B091JF2TFD/ref=sr_1_302?qid=1672903010&s=computers&sr=1-302,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/411dgEJpANL._SX300_SY300_QL70_FMwebp_.jpg
B07S7DCJKS,IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches; 12788),Consumer Electronics,0,US,1,4.99,0.94,0.94,199,993.01,270.64,27.3,4.3,9998,4,9,Amazon FBA,1,1,https://www.amazon.in/IT2M-Designer-Laptop-Computer-12788/dp/B07S7DCJKS/ref=sr_1_303?qid=1672903010&s=computers&sr=1-303,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31I1oK5hM1L._SY300_SX300_QL70_FMwebp_.jpg
B09NC2TY11,"Noise ColorFit Ultra Buzz Bluetooth Calling Smart Watch with 1.75"" HD Display; 320x385 ...",Consumer Electronics,0,EU,2,27.77,8.55,8.55,109,3026.93,154.78,5.1,4.1,5852,4,9,Amazon FBA,0,0,https://www.amazon.in/Noise-ColorFit-Bluetooth-Resolution-Smartwatch/dp/B09NC2TY11/ref=sr_1_305?qid=1672903010&s=computers&sr=1-305,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/410jqIm0YoL._SX300_SY300_QL70_FMwebp_.jpg
B0BDS8MY8J,Lapster Caddy for ssd and HDD; Optical Bay 2nd Hard Drive Caddy; Caddy 9.5mm for Laptop,Consumer Electronics,0,UK,3,4.5,0.89,0.89,23,103.5,8.97,8.7,4.2,362,3,8,Amazon FBA,0,0,https://www.amazon.in/Lapster-Caddy-Optical-Drive-Laptop/dp/B0BDS8MY8J/ref=sr_1_306?qid=1672903010&s=computers&sr=1-306,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41xQ7QVZMSL._SY300_SX300_QL70_FMwebp_.jpg
B09X7DY7Q4,SanDisk Extreme SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 170MB/s...,Consumer Electronics,0,UAE,4,41.55,14.05,14.05,1123,46660.65,909.63,1.9,4.5,205052,3,9,Amazon FBA,0,0,https://www.amazon.in/SanDisk-Extreme-Video-Mirrorless-Cameras/dp/B09X7DY7Q4/ref=sr_1_307?qid=1672903010&s=computers&sr=1-307,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41x8yDAjWJL._SX300_SY300_QL70_FMwebp_.jpg
B09YV575RK,Fire-Boltt Ring Pro Bluetooth Calling; 1.75” 320*385px High Res; IP68 & SpO2 Monitoring...,Consumer Electronics,0,IN,0,2499.0,937.26,937.26,204,509796.0,121235.16,23.8,4.0,9090,1,8,Amazon FBA,1,1,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Monitoring-Functionality/dp/B09YV575RK/ref=sr_1_308?qid=1672903010&s=computers&sr=1-308,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415mk3uip9L._SX300_SY300_QL70_FMwebp_.jpg
B08LW31NQ6,Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact; Portable; Dongle-Free Multi-Device conn...,Consumer Electronics,0,US,1,17.34,5.34,5.34,117,2028.78,169.65,8.4,4.5,4099,3,9,Amazon FBA,0,0,https://www.amazon.in/Lenovo-600-Bluetooth%C2%AE-Silent-Mouse/dp/B08LW31NQ6/ref=sr_1_309?qid=1672903010&s=computers&sr=1-309,https://m.media-amazon.com/images/I/31fORCrbSJL._SX300_SY300_QL70_FMwebp_.jpg
B09ND94ZRG,Boult Audio Airbass Propods X TWS Bluetooth Truly Wireless in Ear Earbuds with Mic; 32H...,Consumer Electronics,0,EU,2,12.21,3.49,3.49,210,2564.1,-310.8,-12.1,3.5,12966,3,6,Amazon FBA,0,0,https://www.amazon.in/Boult-Audio-Bluetooth-Resistant-Assistant/dp/B09ND94ZRG/ref=sr_1_310?qid=1672903010&s=computers&sr=1-310,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31nIcqmP0zL._SX300_SY300_QL70_FMwebp_.jpg
B00P93X6EK,Classmate Soft Cover 6 Subject Spiral Binding Notebook; Unruled; 300 Pages,Consumer Electronics,0,UK,3,4.5,1.01,1.01,145,652.5,56.55,8.7,4.5,4428,4,9,Amazon FBA,0,0,https://www.amazon.in/Classmate-Pulse-Spiral-Notebook-Unruled/dp/B00P93X6EK/ref=sr_1_311?qid=1672903010&s=computers&sr=1-311,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51fhn5ex+GL._SY300_SX300_.jpg
B07KRCW6LZ,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Netwo...,Consumer Electronics,0,UAE,4,44.2,13.94,13.94,214,9458.8,684.8,7.2,4.3,12093,4,9,Amazon FBA,0,0,https://www.amazon.in/TP-Link-Archer-T2U-Nano-Wireless/dp/B07KRCW6LZ/ref=sr_1_313?qid=1672903011&s=computers&sr=1-313,https://m.media-amazon.com/images/I/31EHCPHbSlL._SX300_SY300_QL70_FMwebp_.jpg
B0994GP1CX,"LS LAPSTER Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard ...",Consumer Electronics,0,IN,0,149.0,38.51,38.51,101,15049.0,2244.22,14.9,3.3,5692,5,6,Amazon FBA,0,0,https://www.amazon.in/Universal-Silicone-Keyboard-Protector-Keyguard/dp/B0994GP1CX/ref=sr_1_314?qid=1672903011&s=computers&sr=1-314,https://m.media-amazon.com/images/I/51tBwj7I8GL._SX300_SY300_QL70_FMwebp_.jpg
B07H8W9PB6,KLAM LCD Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Ligh...,Consumer Electronics,0,US,1,4.99,1.2,1.2,15,74.85,17.25,23.0,4.1,21,3,7,Amazon FBA,0,0,https://www.amazon.in/Writing-Screenwriting-Digital-Birthday-Multicolor/dp/B07H8W9PB6/ref=sr_1_315?qid=1672903011&s=computers&sr=1-315,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41KYzWomjVL._SX300_SY300_QL70_FMwebp_.jpg
B09NNHFSSF,CP PLUS 2MP Full HD Smart Wi-fi CCTV Security Camera | 360° with Pan Tilt | Two Way Tal...,Consumer Electronics,0,EU,2,22.21,6.35,6.35,74,1643.54,84.36,5.1,3.8,1880,3,7,Amazon FBA,0,0,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg
B08D9NDZ1Y,HP Deskjet 2331 Colour Printer; Scanner and Copier for Home/Small Office; Compact Size;...,Consumer Electronics,0,UK,3,38.09,13.2,13.2,228,8684.52,1030.56,11.9,3.5,21762,2,6,Amazon FBA,0,0,https://www.amazon.in/HP-DeskJet-Inkjet-Colour-Printer/dp/B08D9NDZ1Y/ref=sr_1_317?qid=1672903011&s=computers&sr=1-317,https://m.media-amazon.com/images/I/31df-HkJJ7L._SX300_SY300_QL70_FMwebp_.jpg
B0085IATT6,D-Link DIR-615 Wi-fi Ethernet-N300 Single_band 300Mbps Router; Mobile App Support; Rout...,Consumer Electronics,0,UAE,4,39.78,11.94,11.94,219,8711.82,648.24,7.4,4.1,22375,3,8,Amazon FBA,0,0,https://www.amazon.in/D-Link-DIR-615-Wireless-N300-Router-Black/dp/B0085IATT6/ref=sr_1_320?qid=1672903011&s=computers&sr=1-320,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31c6zDmtEnL._SY300_SX300_QL70_FMwebp_.jpg
B08WJ86PV2,RPM Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 mm x 300 mm x 3 mm),Consumer Electronics,0,IN,0,299.0,98.17,98.17,105,31395.0,1136.1,3.6,4.5,2453,2,9,Amazon FBA,0,0,https://www.amazon.in/Games-Gaming-Mousepad-Speed-Large/dp/B08WJ86PV2/ref=sr_1_321?qid=1672903011&s=computers&sr=1-321,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41J8nz5uEUL._SX300_SY300_QL70_FMwebp_.jpg
B078HRR1XV,Wacom One by CTL-472/K0-CX Digital Drawing Graphics Pen Tablet (Red & Black) Small (6-i...,Consumer Electronics,0,US,1,39.8,11.39,11.39,235,9353.0,2629.65,28.1,4.4,13544,3,9,Amazon FBA,1,1,https://www.amazon.in/Wacom-CTL-472-6-inch-3-5-inch-Graphic/dp/B078HRR1XV/ref=sr_1_322?qid=1672903011&s=computers&sr=1-322,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/411UTnBl2TL._SX300_SY300_QL70_FMwebp_.jpg
B09P22HXH6,Lenovo 300 FHD Webcam with Full Stereo Dual Built-in mics | FHD 1080P 2.1 Megapixel CMO...,Consumer Electronics,0,EU,2,21.0,7.05,7.05,148,3108.0,-100.64,-3.2,4.1,10976,1,7,Amazon FBA,0,0,https://www.amazon.in/Lenovo-Megapixel-Ultra-Wide-Rotation-Plug-n-Play/dp/B09P22HXH6/ref=sr_1_323?qid=1672903011&s=computers&sr=1-323,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31psvbJkfOL._SY300_SX300_QL70_FMwebp_.jpg
B00LM4X3XE,Parker Quink Ink Bottle (Black),Home & Kitchen,1,UK,3,4.5,0.89,0.89,105,472.5,44.1,9.3,4.3,3061,1,9,Amazon FBA,0,0,https://www.amazon.in/Parker-Quink-Ink-Bottle-Black/dp/B00LM4X3XE/ref=sr_1_324?qid=1672903011&s=computers&sr=1-324,https://m.media-amazon.com/images/I/41ds2zVHE4L._SX300_SY300_QL70_FMwebp_.jpg
B09YLFHFDW,Sony WI-C100 Wireless Headphones with Customizable Equalizer for Deep Bass & 25 Hrs Bat...,Consumer Electronics,0,UAE,4,70.75,25.77,25.77,55,3891.25,704.0,18.1,3.6,2272,2,6,Amazon FBA,0,0,https://www.amazon.in/Sony-Headphones-Customizable-Equalizer-DSEE-Upscale/dp/B09YLFHFDW/ref=sr_1_325?qid=1672903011&s=computers&sr=1-325,https://m.media-amazon.com/images/I/31lF-FdlrHL._SX300_SY300_QL70_FMwebp_.jpg
B07YWS9SP9,Zebronics; ZEB-NC3300 USB Powered Laptop Cooling Pad with Dual Fan; Dual USB Port and B...,Consumer Electronics,0,IN,0,599.0,175.1,175.1,132,79068.0,15261.84,19.3,4.0,7601,3,8,Amazon FBA,1,1,https://www.amazon.in/Zebronics-ZEB-NC3300-Powered-Laptop-Cooling/dp/B07YWS9SP9/ref=sr_1_326?qid=1672903011&s=computers&sr=1-326,https://m.media-amazon.com/images/I/31yI+SWuRzL._SY300_SX300_.jpg
B002PD61Y4,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),Consumer Electronics,0,US,1,6.11,1.52,1.52,132,806.52,203.28,25.2,4.1,8131,3,8,Amazon FBA,1,1,https://www.amazon.in/D-Link-DWA-131-Wireless-Adapter-Black/dp/B002PD61Y4/ref=sr_1_327?qid=1672903011&s=computers&sr=1-327,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31+NwZ8gb1L._SX300_SY300_.jpg
B08WLY8V9S,Tukzer Gel Mouse Pad Wrist Rest Memory-Foam Ergonomic Mousepad| Cushion Wrist Support &...,Consumer Electronics,0,EU,2,4.99,0.94,0.94,132,658.68,112.2,17.0,4.5,4219,3,9,Amazon FBA,1,1,https://www.amazon.in/Tukzer-Memory-Foam-Ergonomic-Mousepad-Suitable/dp/B08WLY8V9S/ref=sr_1_328?qid=1672903011&s=computers&sr=1-328,https://m.media-amazon.com/images/I/41i35PCzzaL._SX300_SY300_QL70_FMwebp_.jpg
B0873L7J6X,Infinity (JBL Glide 510; 72 Hrs Playtime with Quick Charge; Wireless On Ear Headphone w...,Consumer Electronics,0,UK,3,14.28,4.7,4.7,316,4512.48,-265.44,-5.9,4.2,42775,2,8,Amazon FBA,0,0,https://www.amazon.in/Infinity-Glide-510-Headphone-Equalizer/dp/B0873L7J6X/ref=sr_1_329?qid=1672903011&s=computers&sr=1-329,https://m.media-amazon.com/images/I/41-U6BdQrcL._SX300_SY300_QL70_FMwebp_.jpg
B07YNHCW6N,Robustrion Smart Trifold Hard Back Flip Stand Case Cover for Apple iPad 10.2 Cover iPad...,Consumer Electronics,0,UAE,4,24.29,4.61,4.61,142,3449.18,1083.46,31.4,4.3,5556,3,8,Amazon FBA,1,1,https://www.amazon.in/Robustrion-Smart-Trifold-Stand-Generation/dp/B07YNHCW6N/ref=sr_1_331?qid=1672903011&s=computers&sr=1-331,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31tpRKyv0yL._SY300_SX300_QL70_FMwebp_.jpg
B07232M876,Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone;Personal Computer;Pri...,Consumer Electronics,0,IN,0,199.0,43.64,43.64,505,100495.0,27153.85,27.0,4.2,92595,2,9,Amazon FBA,1,1,https://www.amazon.in/AmazonBasics-Micro-Charging-Android-Phones/dp/B07232M876/ref=sr_1_332?qid=1672903011&s=computers&sr=1-332,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31nrDWDT8+L._SX300_SY300_.jpg
B01MQ2A86A,Logitech M331 Silent Plus Wireless Mouse; 2.4GHz with USB Nano Receiver; 1000 DPI Optic...,Consumer Electronics,0,US,1,15.6,5.42,5.42,223,3478.8,-51.29,-1.5,4.6,12375,4,8,Amazon FBA,0,0,https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Black/dp/B01MQ2A86A/ref=sr_1_333?qid=1672903011&s=computers&sr=1-333,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31+Svp6IjpL._SY300_SX300_.jpg
B00KIE28X0,Camel Artist Acrylic Color Box - 9ml Tubes; 12 Shades,Home & Kitchen,1,EU,2,4.99,1.04,1.04,166,828.34,112.88,13.6,4.5,5882,5,8,Amazon FBA,0,0,https://www.amazon.in/Camel-Camlin-Kokuyo-Acrylic-Color/dp/B00KIE28X0/ref=sr_1_334?qid=1672903011&s=computers&sr=1-334,https://m.media-amazon.com/images/I/51UTH-oHa9L._SY300_SX300_QL70_FMwebp_.jpg
B08BQ947H3,LIRAMARK Webcam Cover Slide; Ultra Thin Laptop Camera Cover Slide Blocker for Computer ...,Consumer Electronics,0,UK,3,4.5,1.2,1.2,170,765.0,10.2,1.3,4.3,10833,3,8,Amazon FBA,0,0,https://www.amazon.in/LIRAMARK-Webcam-Blocker-Computer-MacBook/dp/B08BQ947H3/ref=sr_1_335?qid=1672903011&s=computers&sr=1-335,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41PeQz-jDSL._SX300_SY300_QL70_FMwebp_.jpg
B0BHYJ8CVF,Portronics Key2 Combo Multimedia USB Wireless Keyboard and Mouse Set with 2.4 GHz Wirel...,Consumer Electronics,0,UAE,4,50.84,19.21,19.21,210,10676.4,976.5,9.1,4.1,10443,2,8,Amazon FBA,0,0,https://www.amazon.in/Portronics-Multimedia-Wireless-Keyboard-Technology/dp/B0BHYJ8CVF/ref=sr_1_336?qid=1672903011&s=computers&sr=1-336,https://m.media-amazon.com/images/I/41bX3o-ZHqL._SX300_SY300_QL70_FMwebp_.jpg
B0BCVJ3PVP,SupCares Laptop Stand 7 Height Adjustable; Aluminium; Ventilated; Foldable; Portable La...,Consumer Electronics,0,IN,0,499.0,160.68,160.68,40,19960.0,2674.4,13.4,4.5,434,4,9,Amazon FBA,0,0,https://www.amazon.in/SupCares-Adjustable-Aluminium-Ventilated-Foldable/dp/B0BCVJ3PVP/ref=sr_1_337?qid=1672903012&s=computers&sr=1-337,https://m.media-amazon.com/images/I/51seYZqgz5L._SX300_SY300_QL70_FMwebp_.jpg
B0B2931FCV,ZEBRONICS Zeb-Sound Bomb N1 True Wireless in Ear Earbuds with Mic ENC; Gaming Mode (up ...,Consumer Electronics,0,US,1,12.04,3.44,3.44,51,614.04,-38.25,-6.2,3.5,1913,3,7,Amazon FBA,0,0,https://www.amazon.in/Zebronics-Zeb-Sound-N1-Bluetooth-Assistant/dp/B0B2931FCV/ref=sr_1_338?qid=1672903012&s=computers&sr=1-338,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31i5nmWFmhL._SX300_SY300_QL70_FMwebp_.jpg
B09TMZ1MF8,Western Digital WD Green SATA 240GB Internal SSD Solid State Drive - SATA 6Gb/s 2.5 inc...,Consumer Electronics,0,EU,2,18.99,6.08,6.08,123,2335.77,-31.98,-1.4,4.4,3029,2,9,Amazon FBA,0,0,https://www.amazon.in/Western-Digital-Green-240GB-Internal/dp/B09TMZ1MF8/ref=sr_1_339?qid=1672903012&s=computers&sr=1-339,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31kFRC4fP6L._SY300_SX300_QL70_FMwebp_.jpg
B07VV37FT4,Classmate Octane Neon- 25 Blue Gel Pens | Smooth Writing Pens| Water-proof Ink For Smud...,Consumer Electronics,0,UK,3,4.5,0.99,0.99,73,328.5,29.2,8.9,4.2,2628,4,9,Amazon FBA,0,0,https://www.amazon.in/Classmate-Octane-Pen-Neon-Refills/dp/B07VV37FT4/ref=sr_1_340?qid=1672903012&s=computers&sr=1-340,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41rm-mc937L._SX300_SY300_QL70_FMwebp_.jpg
B07P681N66,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GH...,Consumer Electronics,0,UAE,4,53.05,19.67,19.67,273,14482.65,898.17,6.2,4.4,24780,3,9,Amazon FBA,0,0,https://www.amazon.in/TP-Link-Wireless-Adapter-Archer-T2U/dp/B07P681N66/ref=sr_1_341?qid=1672903012&s=computers&sr=1-341,https://m.media-amazon.com/images/I/216Q4FqmZVL._SX300_SY300_QL70_FMwebp_.jpg
B07JB2Y4SR,Classmate Octane Colour Burst-Multicolour Gel Pens (Pack of 10) | Gold & Silver Glitter...,Home & Kitchen,1,IN,0,149.0,34.03,34.03,186,27714.0,5167.08,18.6,4.4,10718,3,9,Amazon FBA,1,1,https://www.amazon.in/Classmate-ITC-Octane-Colourburst-Pen/dp/B07JB2Y4SR/ref=sr_1_343?qid=1672903012&s=computers&sr=1-343,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51zIKeCjN-L._SX300_SY300_QL70_FMwebp_.jpg
B08KRMK9LZ,Tukzer Stylus Pen; iPad Pencil with Palm Rejection Tilt Sensor| 2nd Gen for 2018-2022 i...,Consumer Electronics,0,US,1,24.4,7.23,7.23,145,3538.0,577.1,16.3,4.2,6233,3,8,Amazon FBA,1,1,https://www.amazon.in/Tukzer-Rejection-Compatible-2018-2020-Precise/dp/B08KRMK9LZ/ref=sr_1_346?qid=1672903012&s=computers&sr=1-346,https://m.media-amazon.com/images/I/414zbaw52sL._SX300_SY300_QL70_FMwebp_.jpg
B08LT9BMPP,Logitech G102 USB Light Sync Gaming Mouse with Customizable RGB Lighting; 6 Programmabl...,Consumer Electronics,0,EU,2,16.61,5.88,5.88,188,3122.68,-167.32,-5.4,4.5,10541,4,9,Amazon FBA,0,0,https://www.amazon.in/Logitech-G102-Customizable-Lighting-Programmable/dp/B08LT9BMPP/ref=sr_1_347?qid=1672903012&s=computers&sr=1-347,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41zEY42v1tL._SX300_SY300_QL70_FMwebp_.jpg
